,uid,rating_mean,rating_std,ratings_cnt,liked_ratio,liked_rating_mean,disliked_rating_mean,liked_ratings_cnt_mean,disliked_ratings_cnt_mean
1284,1284,-2.062708333333333,5.30281488460182,48,0.5625,2.0088888888888885,-7.2976190476190474,16272.111111111111,14438.47619047619
1285,1285,0.9950666666666667,4.366039510701777,75,0.5466666666666666,4.505609756097561,-3.238235294117647,13669.341463414634,12326.117647058823
1286,1286,1.6352542372881353,5.476902395336444,59,0.5932203389830508,5.6162857142857145,-4.170416666666666,14970.542857142857,13815.625
1287,1287,-2.98448717948718,4.3251087059188835,78,0.47435897435897434,0.9162162162162162,-6.504634146341464,13595.81081081081,11978.170731707318
1288,1288,-2.125,4.112024269109265,40,0.575,0.9434782608695652,-6.276470588235293,16539.347826086956,14752.0
1289,1289,-3.7308771929824567,6.2292665472583515,57,0.3333333333333333,4.341578947368421,-7.767105263157895,16914.21052631579,14662.947368421053
1290,1290,0.8264444444444444,4.620501820225491,45,0.5777777777777777,4.176153846153846,-3.757368421052631,16607.615384615383,15059.421052631578
1291,1291,4.240701754385964,4.120920432747105,57,0.631578947368421,6.689722222222223,0.04238095238095247,16386.63888888889,14998.761904761905
1292,1292,-8.02727272727273,2.237972882222768,44,0.38636363636363635,-5.825882352941177,-9.413333333333332,17455.823529411766,16117.74074074074
1293,1293,-0.5076470588235293,6.651311870970762,68,0.5441176470588235,5.073513513513514,-7.169032258064514,13456.81081081081,12116.709677419354
1294,1294,-0.8586440677966101,5.5744220228082275,59,0.5423728813559322,3.6975000000000007,-6.258518518518519,15727.78125,14454.148148148148
1295,1295,3.119342105263158,2.895220583663735,76,0.5657894736842105,5.218604651162791,0.3839393939393939,11558.767441860466,14427.848484848484
1296,1296,0.4947169811320755,5.491839611842839,53,0.6037735849056604,4.2140625,-5.172857142857143,16040.5625,14286.761904761905
1297,1297,1.4896363636363634,2.721087720717284,55,0.5454545454545454,3.3803333333333327,-0.7791999999999999,15044.4,15018.48
1298,1298,3.3024999999999998,4.704667220613634,68,0.6176470588235294,6.494761904761906,-1.8542307692307693,13303.261904761905,12315.5
1299,1299,3.3254687499999998,2.5862308970732273,64,0.46875,5.589666666666665,1.3276470588235294,12806.066666666668,12618.058823529413
1300,1300,1.1805882352941177,6.692460679490321,34,0.5882352941176471,6.1690000000000005,-5.945714285714286,17252.55,15930.357142857143
1301,1301,-3.4671153846153846,3.8756440762837316,52,0.4807692307692308,0.12560000000000002,-6.793703703703704,15784.64,15062.037037037036
1302,1302,0.07529411764705876,3.7200001888092693,68,0.4852941176470588,2.947272727272727,-2.6325714285714286,13074.666666666666,13599.714285714286
1303,1303,0.8147500000000001,2.9371536784392522,40,0.65,2.448846153846154,-2.2199999999999998,16757.153846153848,16067.57142857143
1304,1304,-0.8845652173913043,5.1405709611640695,46,0.5652173913043478,3.1980769230769233,-6.191999999999999,14927.307692307691,15637.2
1305,1305,-0.9697999999999999,3.684123405276501,50,0.46,2.1443478260869564,-3.6225925925925924,16018.130434782608,15195.296296296296
1306,1306,1.7738028169014082,3.37171146291239,71,0.4507042253521127,4.8253125,-0.7299999999999999,14705.8125,11126.25641025641
1307,1307,0.9459999999999998,3.8239811354317546,30,0.4666666666666667,4.425714285714285,-2.0987500000000003,17599.285714285714,16656.4375
1308,1308,-0.7777272727272727,2.9509414056710814,44,0.6136363636363636,1.0014814814814814,-3.603529411764706,16197.185185185184,16876.70588235294
1309,1309,2.687674418604651,5.3846500691932935,43,0.5348837209302325,6.861304347826087,-2.112,16025.130434782608,15220.2
1310,1310,1.5858620689655174,3.887269990661257,29,0.5172413793103449,4.7,-1.7507142857142857,17931.6,14909.142857142857
1311,1311,-2.5945652173913043,2.857403410652358,46,0.5,-0.18739130434782608,-5.001739130434783,16739.130434782608,15740.782608695652
1312,1312,2.049318181818182,2.561593252143903,44,0.5681818181818182,3.8564,-0.32842105263157895,15776.72,16537.684210526317
1313,1313,0.9911764705882352,6.988111881251196,34,0.5588235294117647,6.678421052631579,-6.212666666666667,16871.842105263157,15027.333333333334
1314,1314,-1.0672131147540982,4.647997823847576,61,0.5573770491803278,2.398235294117647,-5.431111111111113,16488.235294117647,14377.037037037036
1315,1315,0.9743243243243243,6.526177231981664,74,0.5540540540540541,6.1136585365853655,-5.410909090909091,12556.780487804877,14216.151515151516
1316,1316,-2.7655223880597015,5.070762982330768,67,0.44776119402985076,2.0386666666666664,-6.66081081081081,13917.033333333333,12415.45945945946
1317,1317,2.0882278481012655,5.6912482879966495,79,0.5316455696202531,6.561190476190476,-2.989189189189189,11913.452380952382,14290.702702702703
1318,1318,1.4996,3.722916872670719,50,0.58,4.08551724137931,-2.071428571428571,15593.103448275862,14711.190476190477
1319,1319,4.551515151515152,3.5774442004838813,33,0.6363636363636364,6.83047619047619,0.5633333333333331,17160.190476190477,14799.083333333334
1320,1320,1.8901724137931033,4.226660367771322,58,0.5344827586206896,5.170967741935484,-1.8766666666666665,15467.838709677419,14593.814814814816
1321,1321,-4.656666666666666,5.5595487826501415,51,0.37254901960784315,1.6252631578947367,-8.3865625,15664.21052631579,16139.8125
1322,1322,5.334328358208955,3.2122210874704265,67,0.5671641791044776,7.6031578947368414,2.3613793103448275,12884.368421052632,13138.310344827587
1323,1323,0.42,3.5420801999470797,57,0.543859649122807,2.9116129032258065,-2.5507692307692307,15993.322580645161,14734.615384615385
1324,1324,-0.8035897435897438,4.430903131879838,39,0.5128205128205128,2.822,-4.62,15403.25,16415.21052631579
1325,1325,2.2582352941176476,4.033173403231599,34,0.5,5.695294117647059,-1.1788235294117648,17523.941176470587,14984.411764705883
1326,1326,-0.17749999999999996,4.45920388474381,36,0.5833333333333334,3.2190476190476196,-4.932666666666667,16727.666666666668,17328.466666666667
1327,1327,-1.1407407407407408,4.902381728380778,54,0.48148148148148145,3.0807692307692305,-5.060714285714288,16275.5,14790.142857142857
1328,1328,2.7266666666666666,3.67061026399493,24,0.5,5.675833333333334,-0.22250000000000003,16882.083333333332,16363.25
1329,1329,1.5767307692307695,2.8829204427168453,52,0.5576923076923077,3.7241379310344827,-1.1308695652173912,16510.344827586207,14126.304347826086
1330,1330,1.5837142857142859,4.3898218412959915,35,0.5714285714285714,4.6455,-2.4986666666666664,16948.2,16868.933333333334
1331,1331,-0.10833333333333327,3.875866296458457,60,0.6,2.658333333333333,-4.258333333333333,14867.694444444445,13288.0
1332,1332,2.2081690140845076,6.917258397837594,71,0.6619718309859155,7.0910638297872355,-7.354166666666667,13209.212765957447,12886.333333333334
1333,1333,0.6285185185185185,3.9822475911235204,54,0.46296296296296297,4.1988,-2.4493103448275857,15044.44,15150.51724137931
1334,1334,5.1046774193548385,4.837585333764044,62,0.6935483870967742,7.721860465116279,-0.818421052631579,15060.302325581395,13725.947368421053
1335,1335,-0.5479411764705883,5.435434681628795,34,0.5882352941176471,3.2230000000000003,-5.9350000000000005,17066.2,16955.714285714286
1336,1336,-0.37029850746268655,0.2578816392188933,67,0.44776119402985076,-0.15666666666666668,-0.5435135135135135,11491.2,13403.216216216217
1337,1337,1.8003947368421052,4.83599295306613,76,0.5789473684210527,5.240909090909091,-2.9303125000000003,12604.09090909091,13755.03125
1338,1338,-1.7973584905660378,5.935434061939231,53,0.41509433962264153,4.171818181818182,-6.033548387096774,16372.181818181818,14666.258064516129
1339,1339,4.654259259259259,3.0913766865765284,54,0.5740740740740741,6.821612903225806,1.7330434782608695,15727.58064516129,15673.782608695652
1340,1340,-1.6745098039215685,5.418498062646324,51,0.5098039215686274,3.177692307692307,-6.7208,15645.115384615385,13595.44
1341,1341,2.260625,5.823781913093638,48,0.5416666666666666,6.7700000000000005,-3.0686363636363634,15128.576923076924,15819.40909090909
1342,1342,0.6764473684210526,3.345531030672557,76,0.5789473684210527,3.014090909090909,-2.5378125,13889.477272727272,12361.21875
1343,1343,1.0809375,5.738068326972066,32,0.59375,5.212631578947368,-4.957692307692307,16168.052631578947,15189.23076923077
1344,1344,-1.9284000000000001,4.986218705551516,50,0.54,2.173333333333334,-6.743478260869565,16162.481481481482,15290.95652173913
1345,1345,1.5332258064516124,4.308081530422299,62,0.5,5.15258064516129,-2.086129032258065,16022.838709677419,13280.935483870968
1346,1346,0.15606060606060607,2.954896785279481,66,0.5454545454545454,2.2802777777777776,-2.3930000000000007,11733.0,14604.8
1347,1347,1.4176000000000002,3.425332826598457,75,0.5866666666666667,3.8459090909090903,-2.029032258064516,12238.704545454546,14440.58064516129
1348,1348,-0.23070422535211277,5.118634115783976,71,0.5070422535211268,4.074166666666667,-4.658571428571428,13951.611111111111,12114.8
1349,1349,0.3665333333333334,2.541251284326304,75,0.6666666666666666,1.6554000000000002,-2.2112,14073.1,12984.32
1350,1350,-0.5496874999999999,4.710782747351224,32,0.5625,2.9499999999999997,-5.049285714285714,17441.5,16922.14285714286
1351,1351,-2.12921568627451,2.9395522401462815,51,0.5294117647058824,-0.050370370370370385,-4.4679166666666665,15594.888888888889,15349.333333333334
1352,1352,0.7661224489795919,3.7880386395460484,49,0.5306122448979592,3.9211538461538455,-2.8004347826086957,16001.653846153846,14902.739130434782
1353,1353,0.7335999999999998,3.9535531276730467,25,0.52,3.9430769230769234,-2.7433333333333327,17530.384615384617,15356.0
1354,1354,2.7446666666666664,3.42979212533187,30,0.6333333333333333,4.693684210526316,-0.6218181818181818,17216.63157894737,16054.09090909091
1355,1355,0.5567272727272726,3.4772616165839967,55,0.6363636363636364,2.7154285714285717,-3.220999999999999,11977.285714285714,13614.25
1356,1356,-0.11548387096774176,5.633299707222921,31,0.5161290322580645,4.85125,-5.413333333333332,16458.3125,16451.866666666665
1357,1357,0.6781818181818181,4.46780070380988,44,0.5454545454545454,4.189166666666666,-3.535,15592.958333333334,14753.85
1358,1358,2.996376811594203,5.123143844937889,69,0.6376811594202898,6.26340909090909,-2.7536,12494.727272727272,12954.56
1359,1359,-0.46730769230769237,4.183723885550755,52,0.5576923076923077,2.877586206896552,-4.684782608695651,16591.068965517243,14940.04347826087
1360,1360,1.8748076923076924,4.4700381585354725,52,0.5576923076923077,5.296551724137932,-2.4395652173913045,15418.896551724138,14882.434782608696
1361,1361,-0.10520833333333313,4.41179511377019,48,0.6041666666666666,2.858965517241379,-4.629473684210526,15638.586206896553,15616.526315789473
1362,1362,-3.2641176470588236,3.966106491999723,51,0.43137254901960786,0.5490909090909092,-6.156896551724139,15709.636363636364,15054.413793103447
1363,1363,-2.7649275362318844,1.8394545412642478,69,0.43478260869565216,-0.8859999999999998,-4.21025641025641,15207.966666666667,11212.333333333334
1364,1364,0.3984,2.490882314101311,75,0.5466666666666666,2.260975609756098,-1.847647058823529,12703.439024390244,13843.676470588236
1365,1365,2.969,3.1870722840233388,40,0.7,4.582857142857144,-0.7966666666666665,16723.464285714286,16822.416666666668
1366,1366,1.6802777777777778,4.350183895036499,36,0.5555555555555556,5.029000000000001,-2.5056249999999998,16783.45,15046.125
1367,1367,-0.0697297297297299,6.21252710872462,74,0.47297297297297297,5.879428571428572,-5.408717948717949,13473.742857142857,12452.461538461539
1368,1368,3.930138888888889,4.249892291279915,72,0.5694444444444444,6.790487804878049,0.14709677419354836,11674.09756097561,15007.612903225807
1369,1369,3.4574576271186443,3.4071251878361286,59,0.7288135593220338,5.130930232558139,-1.04,14725.93023255814,9446.5
1370,1370,3.2329577464788732,5.436156834268173,71,0.5774647887323944,7.274390243902439,-2.2903333333333324,12375.414634146342,14140.066666666668
1371,1371,0.7831884057971016,2.538154431838929,69,0.4492753623188406,2.9490322580645163,-0.9836842105263157,14564.90322580645,11477.184210526315
1372,1372,2.344857142857143,3.7517666342466973,70,0.5714285714285714,4.8965000000000005,-1.0573333333333335,12778.0,14233.666666666666
1373,1373,4.765555555555556,3.216087366462228,27,0.5925925925925926,7.0131250000000005,1.4963636363636363,17324.75,14690.454545454546
1374,1374,-1.2853846153846153,3.2861059030459105,52,0.5576923076923077,1.183103448275862,-4.397826086956521,15483.896551724138,14723.0
1375,1375,0.44941176470588245,6.68008485328284,51,0.5686274509803921,6.110689655172413,-7.013181818181818,14643.241379310344,15177.5
1376,1376,2.665,3.9430908203326114,24,0.6666666666666666,5.175,-2.355,16492.8125,17835.0
1377,1377,-0.3415873015873016,5.088436988724852,63,0.4126984126984127,4.679230769230769,-3.86972972972973,14172.038461538461,12282.027027027027
1378,1378,5.993214285714286,3.4926007009225453,28,0.6428571428571429,8.106666666666664,2.189,17055.61111111111,16127.1
1379,1379,3.9113333333333338,3.2426862960228537,75,0.52,6.461538461538462,1.1486111111111112,13816.384615384615,11626.25
1380,1380,1.245616438356164,4.160787848172964,73,0.4931506849315068,4.689722222222222,-2.105405405405406,13371.305555555555,13555.945945945947
1381,1381,-3.0218840579710142,4.112997073611435,69,0.391304347826087,1.5685185185185182,-5.972857142857143,14282.222222222223,12380.857142857143
1382,1382,2.261935483870968,3.6437109465990285,31,0.5161290322580645,5.12875,-0.7959999999999998,17716.875,16245.533333333333
1383,1383,1.5726666666666669,3.9677746957250535,75,0.5466666666666666,4.53,-1.9935294117647056,12966.219512195123,12316.970588235294
1384,1384,-4.741463414634146,3.3115831266749214,41,0.21951219512195122,0.6055555555555555,-6.245312500000001,17896.222222222223,15884.71875
1385,1385,-0.0033333333333333496,3.5674730764146485,54,0.5370370370370371,2.72896551724138,-3.1727999999999996,15711.724137931034,15255.28
1386,1386,0.37403846153846143,4.579661884777506,52,0.5961538461538461,3.4993548387096776,-4.23952380952381,15427.612903225807,15009.42857142857
1387,1387,1.1821568627450978,4.949539095198861,51,0.6078431372549019,4.4,-3.8055,15617.451612903225,14351.7
1388,1388,-0.03206896551724134,6.210692036037728,29,0.4827586206896552,5.6207142857142856,-5.308000000000002,17235.285714285714,15333.0
1389,1389,4.129104477611941,5.034434376265028,67,0.582089552238806,7.828974358974358,-1.0242857142857142,14322.948717948719,11567.07142857143
1390,1390,-0.18722222222222223,3.7241950532957016,72,0.5416666666666666,2.6500000000000004,-3.54030303030303,12785.25641025641,12290.60606060606
1391,1391,1.1283050847457625,3.780046137531955,59,0.559322033898305,3.83969696969697,-2.3130769230769235,16624.303030303032,13744.384615384615
1392,1392,2.8097619047619045,4.276244926759376,42,0.5714285714285714,5.630416666666666,-0.9511111111111111,16529.25,16218.166666666666
1393,1393,-8.670714285714286,2.272289479215163,42,0.21428571428571427,-5.1499999999999995,-9.630909090909093,17097.222222222223,15503.939393939394
1394,1394,3.8693548387096777,4.2026673557665495,31,0.5806451612903226,6.510555555555555,0.2123076923076922,17238.0,16531.46153846154
1395,1395,3.983428571428571,3.7635581903433937,35,0.6285714285714286,6.293181818181818,0.07461538461538467,16318.90909090909,16305.923076923076
1396,1396,0.15840909090909083,3.496634889387635,44,0.5909090909090909,2.3984615384615386,-3.0772222222222227,16137.73076923077,14538.555555555555
1397,1397,4.825652173913043,3.4335881149309633,46,0.43478260869565216,8.257499999999999,2.185769230769231,15344.5,16332.307692307691
1398,1398,2.3134328358208958,3.747751872482135,67,0.47761194029850745,5.3896875,-0.4991428571428571,14682.21875,11428.57142857143
1399,1399,2.5623376623376624,3.3593184992228378,77,0.5454545454545454,5.082857142857144,-0.4622857142857143,13786.142857142857,13205.628571428571
1400,1400,-0.20920000000000008,5.03876517104931,50,0.56,3.6710714285714294,-5.1477272727272725,15523.714285714286,14892.045454545454
1401,1401,-3.9752941176470586,5.90332789313822,34,0.4117647058823529,2.092857142857143,-8.222999999999999,11591.214285714286,11694.2
1402,1402,6.8306249999999995,4.869207058747079,64,0.8125,8.958461538461538,-2.39,13157.326923076924,12499.583333333334
1403,1403,5.467272727272728,3.116142788348832,44,0.5909090909090909,7.560384615384616,2.443888888888889,16545.23076923077,15476.833333333334
1404,1404,5.083285714285714,2.397128548806489,70,0.5857142857142857,6.752195121951219,2.7237931034482763,12995.463414634147,13789.965517241379
1405,1405,2.7682051282051283,3.6212129923221146,39,0.6410256410256411,4.8096,-0.8771428571428572,16113.0,16149.714285714286
1406,1406,5.245833333333334,4.876267260350502,72,0.8611111111111112,7.101129032258063,-6.257,13298.516129032258,14426.3
1407,1407,1.8119444444444446,2.6495450786183414,72,0.4027777777777778,4.0134482758620695,0.3272093023255814,12374.896551724138,12464.162790697674
1408,1408,-0.552727272727273,3.4319584083648813,77,0.5714285714285714,1.8297727272727273,-3.7293939393939395,13719.977272727272,12122.848484848484
1409,1409,2.3376315789473683,5.758959850815089,38,0.6052631578947368,6.320869565217391,-3.7700000000000005,16919.956521739132,15085.866666666667
1410,1410,-1.205818181818182,4.455239816012357,55,0.509090909090909,2.498928571428572,-5.047777777777777,15787.25,14103.111111111111
1411,1411,1.1815555555555557,1.4555910320296883,45,0.5333333333333333,2.188333333333333,0.030952380952380964,15769.666666666666,15383.57142857143
1412,1412,3.476129032258064,2.9596809258424632,31,0.5806451612903226,5.522222222222222,0.643076923076923,16236.222222222223,17771.0
1413,1413,-0.6091071428571428,6.128638667402771,56,0.5357142857142857,4.139666666666667,-6.088461538461538,16215.266666666666,13798.923076923076
1414,1414,3.246233766233767,1.5088920987555556,77,0.6623376623376623,3.984117647058824,1.7988461538461538,11524.901960784313,15025.692307692309
1415,1415,-0.20281249999999984,4.60704245929796,32,0.5625,3.261111111111111,-4.656428571428571,17271.666666666668,16954.714285714286
1416,1416,4.180185185185186,3.714156239152169,54,0.5925925925925926,6.7071875,0.5045454545454546,15928.15625,11922.045454545454
1417,1417,-1.2599999999999996,4.690537653431734,47,0.46808510638297873,3.190909090909091,-5.176799999999999,16325.0,14898.4
1418,1418,3.8567605633802815,5.159593221687121,71,0.6197183098591549,7.189545454545453,-1.5744444444444445,13146.681818181818,12420.407407407407
1419,1419,4.1238636363636365,2.93224908988963,44,0.5909090909090909,5.908846153846155,1.5455555555555556,16529.923076923078,15537.722222222223
1420,1420,-1.5472602739726027,7.598525306537734,73,0.4246575342465753,6.90483870967742,-7.785714285714286,13276.258064516129,13311.47619047619
1421,1421,1.8739999999999997,3.991197815192827,35,0.5714285714285714,4.7305,-1.9346666666666663,16648.9,16106.733333333334
1422,1422,-3.16,5.4000366807871,53,0.41509433962264153,2.7590909090909084,-7.360645161290323,16496.454545454544,14684.935483870968
1423,1423,-0.3616666666666667,5.060217443422036,30,0.4666666666666667,4.371428571428572,-4.503125,16475.14285714286,16850.125
1424,1424,2.9631818181818175,4.139205503322045,44,0.6136363636363636,5.9370370370370384,-1.7599999999999998,16419.74074074074,15569.117647058823
1425,1425,4.692941176470589,2.32608727188705,34,0.5294117647058824,6.516111111111112,2.6418749999999998,15937.777777777777,15883.8125
1426,1426,-0.03666666666666664,3.2533394449180446,39,0.5641025641025641,2.2190909090909092,-2.9558823529411766,16578.954545454544,15849.29411764706
1427,1427,-1.2128767123287674,4.058902246041702,73,0.5068493150684932,2.0216216216216214,-4.537222222222223,10849.594594594595,15260.388888888889
1428,1428,1.7409677419354836,5.0018818824109985,31,0.5483870967741935,5.502941176470588,-2.8271428571428565,16932.470588235294,17063.214285714286
1429,1429,0.5427083333333335,4.73311320316466,48,0.5416666666666666,4.155,-3.7263636363636365,16648.423076923078,13469.5
1430,1430,-2.9961038961038957,6.0721716733940285,77,0.44155844155844154,2.934411764705882,-7.685348837209303,12701.176470588236,12930.302325581395
1431,1431,0.013939393939394019,3.2395108999989675,33,0.48484848484848486,2.5668750000000005,-2.3888235294117646,17309.4375,16356.117647058823
1432,1432,7.6681944444444445,2.43779242457614,72,0.7638888888888888,8.572545454545454,4.74235294117647,13470.436363636363,12626.588235294117
1433,1433,0.20204545454545447,3.304575812447252,44,0.5,2.8659090909090907,-2.461818181818182,15478.59090909091,15630.681818181818
1434,1434,0.2688461538461539,4.327451658680916,52,0.5769230769230769,3.4186666666666667,-4.026363636363636,16072.833333333334,15489.681818181818
1435,1435,0.7691666666666667,3.7110746896435103,72,0.4861111111111111,3.883428571428571,-2.1767567567567565,14332.342857142858,11968.972972972973
1436,1436,2.0772727272727267,5.502246206708575,44,0.6363636363636364,5.732857142857142,-4.32,15672.214285714286,15227.375
1437,1437,0.7320000000000001,4.937154798059303,65,0.5538461538461539,4.4591666666666665,-3.8948275862068966,12993.416666666666,12898.793103448275
1438,1438,2.1042857142857145,4.367216613860704,28,0.5,5.6450000000000005,-1.4364285714285714,16197.142857142857,17036.14285714286
1439,1439,1.9210416666666668,2.9857557150102405,48,0.4166666666666667,4.8995,-0.20642857142857146,16706.55,14947.07142857143
1440,1440,2.3419444444444446,5.90002412558963,36,0.7222222222222222,5.559999999999999,-6.025,17102.653846153848,13741.6
1441,1441,4.260731707317073,5.589166928194175,41,0.6097560975609756,7.935600000000001,-1.48125,17104.52,14656.75
1442,1442,-2.5862499999999997,4.1683088174265475,40,0.4,2.039375,-5.669999999999999,15637.1875,15651.708333333334
1443,1443,0.5092592592592593,3.100445285545444,27,0.5185185185185185,2.9607142857142854,-2.1307692307692303,16901.5,16979.0
1444,1444,-1.9710638297872343,6.06729301219557,47,0.5531914893617021,2.7746153846153847,-7.846666666666667,16414.923076923078,14048.809523809523
1445,1445,-3.410793650793651,6.105350720841119,63,0.47619047619047616,2.308,-8.60969696969697,11900.566666666668,13299.181818181818
1446,1446,-4.033013698630137,5.466522021697035,73,0.410958904109589,1.8143333333333336,-8.112558139534885,12855.9,12929.860465116279
1447,1447,0.6280952380952383,5.587539368136586,21,0.5714285714285714,4.735833333333333,-4.848888888888888,17446.5,17551.11111111111
1448,1448,4.09551724137931,4.556386369186831,58,0.5344827586206896,7.418387096774193,0.2803703703703705,16123.741935483871,14856.555555555555
1449,1449,-0.9409677419354838,4.934041179965101,31,0.5483870967741935,2.761764705882353,-5.437142857142859,17096.352941176472,15883.357142857143
1450,1450,3.5348484848484847,6.805419311664474,33,0.696969696969697,7.649130434782608,-5.928,17594.82608695652,17097.9
1451,1451,1.6755172413793102,2.5693406411079986,29,0.4827586206896552,3.5121428571428566,-0.03866666666666664,16413.928571428572,16263.333333333334
1452,1452,1.0850000000000002,4.223464369691223,40,0.425,5.254117647058823,-1.9965217391304348,15303.235294117647,16380.782608695652
1453,1453,2.8476000000000004,3.6196695533813132,75,0.5466666666666666,5.53390243902439,-0.3917647058823529,13754.829268292682,11783.20588235294
1454,1454,3.6463636363636365,4.281782498403715,33,0.6060606060606061,6.3740000000000006,-0.55,16067.1,16050.615384615385
1455,1455,1.9186206896551719,5.959685828331373,29,0.5862068965517241,6.308235294117647,-4.300000000000001,17734.176470588234,15139.25
1456,1456,-0.040303030303030334,2.583900255486467,33,0.45454545454545453,2.22,-1.923888888888889,16299.333333333334,16221.555555555555
1457,1457,-0.13974025974025972,4.9919300597184835,77,0.5324675324675324,3.6802439024390248,-4.490277777777777,12956.024390243903,12771.722222222223
1458,1458,0.7476190476190476,4.316893536161758,42,0.5714285714285714,3.871666666666666,-3.417777777777778,16850.25,16239.888888888889
1459,1459,-2.4970370370370367,3.7471022802394254,27,0.4444444444444444,1.0275,-5.3166666666666655,15134.75,17674.8
1460,1460,0.47680555555555554,3.1486428224920453,72,0.5277777777777778,2.897631578947368,-2.2288235294117644,14194.526315789473,11832.088235294117
1461,1461,-1.854042553191489,6.700679284051362,47,0.46808510638297873,4.582272727272727,-7.518,16310.954545454546,15619.88
1462,1462,3.0777551020408165,5.403667452645056,49,0.6938775510204082,6.189117647058824,-3.9746666666666663,15972.735294117647,14417.933333333332
1463,1463,1.9587999999999999,2.6037462408012204,75,0.5466666666666666,3.8836585365853664,-0.3623529411764706,13414.634146341463,11963.911764705883
1464,1464,-0.46641509433962275,4.1105694413396625,53,0.5660377358490566,2.4876666666666662,-4.319565217391304,15571.2,15160.608695652174
1465,1465,5.1104,2.976631253887794,75,0.5466666666666666,7.08829268292683,2.725294117647059,13384.585365853658,12915.088235294117
1466,1466,-1.6678378378378376,5.617184560284815,74,0.47297297297297297,3.649714285714286,-6.44,13366.057142857142,13336.23076923077
1467,1467,1.92,4.577573738710643,76,0.5921052631578947,4.946666666666666,-2.4735483870967747,12350.888888888889,13794.935483870968
1468,1468,1.356,7.647274294670686,30,0.6,7.281666666666666,-7.5325000000000015,17587.166666666668,15820.75
1469,1469,0.7559574468085105,4.988615151380656,47,0.574468085106383,4.435555555555555,-4.2115,15982.962962962964,14935.85
1470,1470,3.78,5.334313859141219,47,0.574468085106383,8.04074074074074,-1.972,16326.185185185184,14695.7
1471,1471,-7.092564102564104,4.746094617600256,78,0.23076923076923078,0.4961111111111114,-9.369166666666668,13855.555555555555,12655.816666666668
1472,1472,-5.686896551724138,3.1148803043367224,29,0.3103448275862069,-2.556666666666667,-7.0954999999999995,17454.222222222223,16877.35
1473,1473,4.044794520547944,4.1584739821200705,73,0.6164383561643836,6.7811111111111115,-0.3528571428571429,12565.0,13868.17857142857
1474,1474,0.08757575757575763,5.021898315318017,33,0.48484848484848486,4.494375,-4.0600000000000005,16607.875,17040.823529411766
1475,1475,-3.7366666666666664,5.171274063380947,39,0.46153846153846156,0.8788888888888888,-7.692857142857142,15748.111111111111,16398.809523809523
1476,1476,-1.9492307692307693,6.619152201548925,52,0.5576923076923077,3.3175862068965514,-8.59,17093.689655172413,14028.260869565218
1477,1477,-3.664210526315789,4.250681282855849,76,0.4342105263157895,0.4133333333333332,-6.793488372093023,11994.333333333334,13731.790697674418
1478,1478,3.8294736842105257,5.746168616526932,38,0.6578947368421053,7.420799999999999,-3.076923076923077,17541.12,14170.923076923076
1479,1479,-0.6009803921568629,7.219359876028334,51,0.5294117647058824,5.596296296296296,-7.572916666666667,16201.74074074074,14140.583333333334
1480,1480,5.95,4.944566040951758,61,0.6557377049180327,8.853,0.4204761904761904,12374.875,15623.142857142857
1481,1481,-2.656578947368421,4.749663722168572,76,0.4342105263157895,2.107575757575758,-6.312790697674417,13664.90909090909,13349.488372093023
1482,1482,0.3789655172413794,4.282726388668443,29,0.6551724137931034,3.0773684210526313,-4.748,17602.157894736843,15653.6
1483,1483,1.6902702702702703,2.298247082448001,74,0.6216216216216216,2.973478260869565,-0.4178571428571428,11324.195652173914,15202.714285714286
1484,1484,1.4000000000000001,3.453709889379825,26,0.5769230769230769,4.135999999999999,-2.330909090909091,17589.266666666666,17375.18181818182
1485,1485,2.1157575757575757,5.027435373964934,33,0.5151515151515151,6.267647058823529,-2.2956250000000002,17238.823529411766,17565.875
1486,1486,5.363636363636363,4.0013121427397245,33,0.6666666666666666,7.782272727272727,0.5263636363636365,17228.636363636364,17045.454545454544
1487,1487,-2.6769117647058813,6.643070513162162,68,0.45588235294117646,3.761935483870968,-8.071621621621624,12045.741935483871,13919.945945945947
1488,1488,1.6824999999999999,5.00920253134169,56,0.6071428571428571,5.188529411764706,-3.7359090909090913,14475.823529411764,15148.045454545454
1489,1489,-0.9496923076923076,4.705527324736958,65,0.49230769230769234,3.2156249999999997,-4.988787878787879,13116.0,12256.09090909091
1490,1490,2.660138888888889,4.508067414250157,72,0.5972222222222222,5.594651162790698,-1.6910344827586206,11999.883720930233,14262.862068965518
1491,1491,-3.1970833333333335,6.106490829733816,24,0.5,1.9741666666666664,-8.368333333333334,17021.25,16875.166666666668
1492,1492,9.055918367346937,0.1905246962048374,49,0.5102040816326531,9.210799999999999,8.894583333333335,15851.12,15383.291666666666
1493,1493,0.20892857142857144,4.692399532928049,56,0.5892857142857143,3.476060606060606,-4.478695652173913,13378.363636363636,13367.782608695652
1494,1494,-1.9518,7.078386674826922,50,0.54,4.178518518518519,-9.148260869565217,16122.296296296296,14463.91304347826
1495,1495,0.9235384615384614,3.870558111713845,65,0.5692307692307692,3.646486486486486,-2.6746428571428567,13735.54054054054,13244.5
1496,1496,-4.2946875,4.4822869914126535,32,0.5,-0.76125,-7.828125,17682.875,17148.75
1497,1497,2.3921739130434787,5.570148576930612,46,0.6304347826086957,6.032068965517242,-3.8170588235294116,15815.862068965518,14071.0
